,season,team,wt_rating,wt_rating_elo,sos,line,over_odds,under_odds,line_adj,team_nick,team_color,team_color2,team_logo_espn,over_probability,under_probability,hold
112,2006,LAC,1.2426650712461893,1540.8504732157617,0.031052508662256617,9.0,130,-150,8.845418601241777,Chargers,#007BC7,#ffc20e,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,0.42016806722689076,0.5798319327731092,0.034782608695652195
113,2006,LAR,-2.9330876185595045,1432.8642029429611,-0.5714427874234866,7.0,110,-130,6.917741547358556,Rams,#003594,#FFD100,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,0.4572564612326044,0.5427435387673956,0.04140786749482395
114,2006,MIA,0.8658714485737079,1529.11445420737,-0.7791580224483352,9.0,-135,115,9.101343163976072,Dolphins,#008E97,#F58220,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,0.552594002855783,0.447405997144217,0.03958436417615041
115,2006,MIN,-1.740635524859186,1461.7167229082509,-1.4411980306153482,8.0,-120,100,8.041760414295156,Vikings,#4F2683,#FFC62F,https://a.espncdn.com/i/teamlogos/nfl/500/min.png,0.5217391304347826,0.4782608695652174,0.045454545454545414
116,2006,NE,2.9664371301456196,1582.5837516333509,-1.0881657337308122,10.5,125,-145,10.362541852449144,Patriots,#002244,#C60C30,https://a.espncdn.com/i/teamlogos/nfl/500/ne.png,0.42888402625820565,0.5711159737417943,0.03628117913832196
117,2006,NO,-1.162444881171624,1472.0984153242691,1.2957272187645004,7.0,135,-155,6.828863769500089,Saints,#D3BC8D,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,0.4117884537747275,0.5882115462252725,0.03337505214851899
118,2006,NYG,2.724411866380689,1570.7807882603076,1.4303999070848834,9.0,115,-135,8.898656836023928,Giants,#0B2265,#A71930,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,0.447405997144217,0.552594002855783,0.03958436417615041
119,2006,NYJ,-4.3585859227408426,1398.6460572094513,-0.8935854551930436,6.5,130,-150,6.345418601241778,Jets,#003F2D,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,0.42016806722689076,0.5798319327731092,0.034782608695652195
120,2006,OAK,-2.7951821533907513,1439.3646215731267,0.47178671020070834,6.5,105,-125,6.437582041522304,Raiders,#000000,#A5ACAF,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,0.4675324675324675,0.5324675324675325,0.04336043360433606
121,2006,PHI,1.4822747910551233,1540.7158305845994,0.678957338593641,8.5,-135,115,8.601343163976072,Eagles,#004C54,#A5ACAF,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,0.552594002855783,0.447405997144217,0.03958436417615041
122,2006,PIT,5.412460746551129,1640.8521667538726,1.2461939872321426,10.5,-110,-120,10.480566495048684,Steelers,#000000,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,0.48987854251012153,0.5101214574898785,0.06926406926406914
123,2006,SEA,2.714568252384175,1573.5966478519954,-1.4532946383423408,10.5,110,-130,10.417741547358556,Seahawks,#002244,#69be28,https://a.espncdn.com/i/teamlogos/nfl/500/sea.png,0.4572564612326044,0.5427435387673956,0.04140786749482395
124,2006,SF,-6.699688144654829,1339.975183124175,-0.5175266593241787,5.0,100,-120,4.958239585704844,49ers,#AA0000,#B3995D,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,0.4782608695652174,0.5217391304347826,0.045454545454545414
125,2006,TB,1.451643173290226,1537.0201446806918,1.8756759148637072,8.0,100,-120,7.958239585704844,Buccaneers,#A71930,#322F2B,https://a.espncdn.com/i/teamlogos/nfl/500/tb.png,0.4782608695652174,0.5217391304347826,0.045454545454545414
126,2006,TEN,-4.36440921937412,1398.9172620583522,1.012271474839137,5.5,120,-140,5.380273256106698,Titans,#002244,#4B92DB,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,0.43795620437956206,0.5620437956204379,0.037878787878787845
127,2006,WAS,2.6702346011500935,1568.4906430028325,0.9776121739463741,9.0,-140,120,9.1197267438933,Commanders,#5A1414,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,0.562043795620438,0.43795620437956195,0.037878787878787845
128,2007,ARI,-1.9859882797504507,1454.4204746175435,-0.3096785448968702,7.0,-135,115,7.101343163976071,Cardinals,#97233F,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/ari.png,0.552594002855783,0.447405997144217,0.03958436417615041
129,2007,ATL,-1.0791275454791656,1479.4182674925216,-0.03275645963556313,7.5,100,-120,7.458239585704844,Falcons,#A71930,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/atl.png,0.4782608695652174,0.5217391304347826,0.045454545454545414
130,2007,BAL,2.4930530871615244,1564.5100531020303,0.5321986274184152,9.0,-140,120,9.1197267438933,Ravens,#241773,#9E7C0C,https://a.espncdn.com/i/teamlogos/nfl/500/bal.png,0.562043795620438,0.43795620437956195,0.037878787878787845
131,2007,BUF,-2.626853001125292,1438.309169144404,1.1579311914909294,6.0,-110,-110,6.0,Bills,#00338D,#C60C30,https://a.espncdn.com/i/teamlogos/nfl/500/buf.png,0.5,0.5,0.04761904761904767
132,2007,CAR,1.3403691921321752,1540.106495314158,-0.1386065701307337,9.0,120,-140,8.8802732561067,Panthers,#0085CA,#000000,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,0.43795620437956206,0.5620437956204379,0.037878787878787845
133,2007,CHI,2.670087366325704,1573.0061051515343,-0.7277320681414107,10.0,115,-135,9.898656836023928,Bears,#0B162A,#C83803,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,0.447405997144217,0.552594002855783,0.03958436417615041
134,2007,CIN,1.7335201076014406,1545.6192961579209,-0.13097524849324352,9.0,-130,110,9.082258452641444,Bengals,#FB4F14,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,0.5427435387673957,0.4572564612326043,0.04140786749482395
135,2007,CLE,-4.159314901245903,1398.167390866714,0.2442499022694889,5.5,-160,140,5.687158624621205,Browns,#FF3C00,#311D00,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,0.5962732919254659,0.40372670807453415,0.03205128205128216
136,2007,DAL,1.6710456055331293,1548.4203850595668,-0.14320489160001598,9.0,-125,105,9.062417958477697,Cowboys,#002244,#B0B7BC,https://a.espncdn.com/i/teamlogos/nfl/500/dal.png,0.5324675324675325,0.46753246753246747,0.04336043360433606
137,2007,DEN,2.190998699924783,1560.2301869262042,-0.4615574440954978,9.5,-105,-115,9.479197523912388,Broncos,#002244,#FB4F14,https://a.espncdn.com/i/teamlogos/nfl/500/den.png,0.4891657638136511,0.5108342361863489,0.04707884288145214
138,2007,DET,-4.091077918285637,1404.6588308083544,-0.3272749030448014,6.0,-110,-110,6.0,Lions,#0076B6,#B0B7BC,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,0.5,0.5,0.04761904761904767
139,2007,GB,-1.6303531969912504,1465.6040336536794,-0.3743066122847434,7.5,130,-150,7.345418601241778,Packers,#203731,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/gb.png,0.42016806722689076,0.5798319327731092,0.034782608695652195
140,2007,HOU,-2.5637180479021566,1441.507310061879,0.36185328735894706,6.5,100,-120,6.458239585704844,Texans,#03202F,#A71930,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,0.4782608695652174,0.5217391304347826,0.045454545454545414
141,2007,IND,5.039256555103579,1631.989318758431,0.36278312441986427,10.5,-120,100,10.541760414295156,Colts,#002C5F,#a5acaf,https://a.espncdn.com/i/teamlogos/nfl/500/ind.png,0.5217391304347826,0.4782608695652174,0.045454545454545414
142,2007,JAX,1.7970738491979161,1550.574634829926,0.12454805077668624,9.0,100,-120,8.958239585704844,Jaguars,#006778,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,0.4782608695652174,0.5217391304347826,0.045454545454545414
143,2007,KC,-0.9851754523050564,1481.1792577361616,0.0915605843544993,7.5,100,-120,7.458239585704844,Chiefs,#E31837,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,0.4782608695652174,0.5217391304347826,0.045454545454545414
144,2007,LAC,4.7730258039205165,1624.969536771932,-0.14080292021357863,10.5,-140,120,10.6197267438933,Chargers,#007BC7,#ffc20e,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,0.562043795620438,0.43795620437956195,0.037878787878787845
145,2007,LAR,-1.1107710182075865,1475.7966772773493,-0.07505977752481374,7.5,100,-120,7.458239585704844,Rams,#003594,#FFD100,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,0.4782608695652174,0.5217391304347826,0.045454545454545414
146,2007,MIA,-1.5981162998088316,1464.5965582847402,0.27385749324535436,7.0,-120,100,7.041760414295156,Dolphins,#008E97,#F58220,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,0.5217391304347826,0.4782608695652174,0.045454545454545414
147,2007,MIN,-2.944936717115878,1433.0765636925548,-0.3543383728909226,6.5,-140,120,6.619726743893302,Vikings,#4F2683,#FFC62F,https://a.espncdn.com/i/teamlogos/nfl/500/min.png,0.562043795620438,0.43795620437956195,0.037878787878787845
148,2007,NE,6.9703423107698885,1678.8984285232918,0.32229489062286903,11.5,-110,-110,11.5,Patriots,#002244,#C60C30,https://a.espncdn.com/i/teamlogos/nfl/500/ne.png,0.5,0.5,0.04761904761904767
149,2007,NO,1.7883834301028403,1550.7970952014612,0.09045996865457848,9.0,-110,-110,9.0,Saints,#D3BC8D,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,0.5,0.5,0.04761904761904767
150,2007,NYG,-0.15976258164219548,1502.7672576998211,-0.05870856882485807,8.0,-110,-110,8.0,Giants,#0B2265,#A71930,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,0.5,0.5,0.04761904761904767
151,2007,NYJ,-0.06871114903192707,1502.2047516695097,0.44406107474142686,8.0,150,-170,7.782266051933676,Jets,#003F2D,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,0.38848920863309355,0.6115107913669064,0.029629629629629672
152,2007,OAK,-5.535915172271423,1366.7795487450305,0.19651303937377962,5.0,-120,100,5.041760414295156,Raiders,#000000,#A5ACAF,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,0.5217391304347826,0.4782608695652174,0.045454545454545414
153,2007,PHI,1.9316981387224998,1554.3320556870312,0.008343156309264618,9.0,-140,120,9.1197267438933,Eagles,#004C54,#A5ACAF,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,0.562043795620438,0.43795620437956195,0.037878787878787845
154,2007,PIT,1.7941218089545299,1547.5431195811848,0.2555519240754522,9.0,115,-135,8.898656836023928,Steelers,#000000,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,0.447405997144217,0.552594002855783,0.03958436417615041
155,2007,SEA,1.38728857674898,1538.2480166823084,-0.10224890836273927,9.0,120,-140,8.8802732561067,Seahawks,#002244,#69be28,https://a.espncdn.com/i/teamlogos/nfl/500/sea.png,0.43795620437956206,0.5620437956204379,0.037878787878787845
156,2007,SF,-1.0009494905443683,1479.0093452328238,-0.28537445018896307,7.5,-145,125,7.637458147550856,49ers,#AA0000,#B3995D,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,0.5711159737417943,0.42888402625820565,0.03628117913832196
157,2007,TB,-1.9533556410746629,1457.6767248935785,-0.07091189104479341,7.0,-110,-110,7.0,Buccaneers,#A71930,#322F2B,https://a.espncdn.com/i/teamlogos/nfl/500/tb.png,0.5,0.5,0.04761904761904767
158,2007,TEN,-1.3323901623775547,1472.5599832696143,0.6718273116448874,7.0,105,-125,6.937582041522304,Titans,#002244,#4B92DB,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,0.4675324675324675,0.5324675324675325,0.04336043360433606
159,2007,WAS,-1.372564474211115,1472.4771813562716,-0.02331251255384187,7.5,140,-160,7.312841375378795,Commanders,#5A1414,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,0.40372670807453415,0.5962732919254659,0.03205128205128216
160,2008,ARI,-0.8771813314213465,1482.0020123091292,-0.2213216292105581,7.5,-135,115,7.601343163976071,Cardinals,#97233F,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/ari.png,0.552594002855783,0.447405997144217,0.03958436417615041
161,2008,ATL,-7.417284835082624,1318.9227117283504,-1.2132483952703719,4.5,-150,130,4.654581398758222,Falcons,#A71930,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/atl.png,0.5798319327731092,0.4201680672268908,0.034782608695652195
162,2008,BAL,-2.320958570339339,1446.9007466552314,1.4579272957141232,6.0,115,-135,5.898656836023929,Ravens,#241773,#9E7C0C,https://a.espncdn.com/i/teamlogos/nfl/500/bal.png,0.447405997144217,0.552594002855783,0.03958436417615041
163,2008,BUF,-0.9981709045885411,1480.7682303501897,-0.3876286657444088,7.5,-150,130,7.654581398758222,Bills,#00338D,#C60C30,https://a.espncdn.com/i/teamlogos/nfl/500/buf.png,0.5798319327731092,0.4201680672268908,0.034782608695652195
164,2008,CAR,-2.281668548721718,1447.0033546883421,-1.7249142462571734,7.5,-140,120,7.619726743893302,Panthers,#0085CA,#000000,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,0.562043795620438,0.43795620437956195,0.037878787878787845
165,2008,CHI,-0.08782499177410125,1501.702240892233,-0.04826544093879137,8.0,110,-130,7.917741547358556,Bears,#0B162A,#C83803,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,0.4572564612326044,0.5427435387673956,0.04140786749482395
166,2008,CIN,-0.20350029112934345,1499.989181940313,1.3869681759858437,7.0,-125,105,7.062417958477697,Bengals,#FB4F14,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,0.5324675324675325,0.46753246753246747,0.04336043360433606
167,2008,CLE,1.7690735797803192,1549.2406840662788,1.3933346751791489,8.0,-150,130,8.154581398758223,Browns,#FF3C00,#311D00,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,0.5798319327731092,0.4201680672268908,0.034782608695652195
168,2008,DAL,5.112379222161162,1631.3110854463384,0.2126357802497752,10.5,-135,115,10.601343163976072,Cowboys,#002244,#B0B7BC,https://a.espncdn.com/i/teamlogos/nfl/500/dal.png,0.552594002855783,0.447405997144217,0.03958436417615041
169,2008,DEN,-1.793181415329778,1461.197022931069,-1.1694961368845027,7.5,-145,125,7.637458147550856,Broncos,#002244,#FB4F14,https://a.espncdn.com/i/teamlogos/nfl/500/den.png,0.5711159737417943,0.42888402625820565,0.03628117913832196
170,2008,DET,-2.3789278208232205,1444.5523988933683,0.10184949289455184,6.5,-130,110,6.582258452641444,Lions,#0076B6,#B0B7BC,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,0.5427435387673957,0.4572564612326043,0.04140786749482395
171,2008,GB,0.9532789506022127,1527.7022327966683,0.268434966763157,8.5,140,-160,8.312841375378795,Packers,#203731,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/gb.png,0.40372670807453415,0.5962732919254659,0.03205128205128216
172,2008,HOU,0.31187542109144967,1513.0496272888024,1.1960877705724091,7.5,100,-120,7.458239585704844,Texans,#03202F,#A71930,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,0.4782608695652174,0.5217391304347826,0.045454545454545414
173,2008,IND,7.02608448848296,1680.7865147653579,1.6709091594337253,11.0,145,-165,10.797318730826927,Colts,#002C5F,#a5acaf,https://a.espncdn.com/i/teamlogos/nfl/500/ind.png,0.39596563317146055,0.6040343668285395,0.030804774740084806
174,2008,JAX,4.811880693254451,1625.7229427662478,1.080248509782017,10.0,-105,-115,9.979197523912388,Jaguars,#006778,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,0.4891657638136511,0.5108342361863489,0.04707884288145214
175,2008,KC,-5.282742632834238,1374.7676693135666,-1.0722068790794645,5.5,-175,155,5.732343874727438,Chiefs,#E31837,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,0.6187175043327556,0.38128249566724437,0.028520499108734443
176,2008,LAC,3.569799459397401,1597.0621900671786,-1.5593445308657399,10.5,-135,115,10.601343163976072,Chargers,#007BC7,#ffc20e,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,0.552594002855783,0.447405997144217,0.03958436417615041
177,2008,LAR,-2.8235597088225624,1432.9140629533747,-0.360807540830548,6.5,-140,120,6.619726743893302,Rams,#003594,#FFD100,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,0.562043795620438,0.43795620437956195,0.037878787878787845
178,2008,MIA,-5.112452790145064,1377.8738904988832,-0.4102207689425097,5.5,-110,-110,5.5,Dolphins,#008E97,#F58220,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,0.5,0.5,0.04761904761904767
179,2008,MIN,0.901090062587263,1526.2023193751786,-0.04159363792565015,8.5,100,-120,8.458239585704844,Vikings,#4F2683,#FFC62F,https://a.espncdn.com/i/teamlogos/nfl/500/min.png,0.4782608695652174,0.5217391304347826,0.045454545454545414
180,2008,NE,7.5178262055686345,1692.9123778710148,-1.1716040891543957,12.0,-165,145,12.202681269173073,Patriots,#002244,#C60C30,https://a.espncdn.com/i/teamlogos/nfl/500/ne.png,0.6040343668285393,0.3959656331714607,0.030804774740084806
181,2008,NO,-0.8347414306310554,1483.8464505777042,-2.1723392406246145,8.5,-155,135,8.671136230499911,Saints,#D3BC8D,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,0.5882115462252725,0.4117884537747275,0.03337505214851899
182,2008,NYG,1.794453399982417,1548.7466511217642,0.5773809553392342,8.5,-140,120,8.6197267438933,Giants,#0B2265,#A71930,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,0.562043795620438,0.43795620437956195,0.037878787878787845
183,2008,NYJ,-1.5556214159962864,1466.785775761568,-0.65685324620146,7.5,-110,-110,7.5,Jets,#003F2D,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,0.5,0.5,0.04761904761904767
184,2008,OAK,-4.8254819014529815,1385.663050965724,-1.3273359150117685,6.0,-135,115,6.101343163976071,Raiders,#000000,#A5ACAF,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,0.552594002855783,0.447405997144217,0.03958436417615041
185,2008,PHI,1.6562528204506448,1545.0528115835118,0.2118728189855638,8.5,-170,150,8.717733948066325,Eagles,#004C54,#A5ACAF,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,0.6115107913669064,0.38848920863309355,0.029629629629629672
186,2008,PIT,4.043257230306373,1605.7029852759997,1.9764978429186641,9.0,-130,110,9.082258452641444,Steelers,#000000,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,0.5427435387673957,0.4572564612326043,0.04140786749482395
187,2008,SEA,0.8697282974507216,1525.422124139901,-0.38968978013668243,8.5,-150,130,8.654581398758223,Seahawks,#002244,#69be28,https://a.espncdn.com/i/teamlogos/nfl/500/sea.png,0.5798319327731092,0.4201680672268908,0.034782608695652195
188,2008,SF,-3.3198976907870947,1421.1092728512597,-0.030550257122328367,6.0,-155,135,6.171136230499911,49ers,#AA0000,#B3995D,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,0.5882115462252725,0.4117884537747275,0.03337505214851899
189,2008,TB,-1.5339285938105212,1466.0150796761088,-1.5018295249303972,8.0,110,-130,7.917741547358556,Buccaneers,#A71930,#322F2B,https://a.espncdn.com/i/teamlogos/nfl/500/tb.png,0.4572564612326044,0.5427435387673956,0.04140786749482395
190,2008,TEN,1.3619602540358033,1539.412047016096,1.258550331627335,8.0,-110,-110,8.0,Titans,#002244,#4B92DB,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,0.5,0.5,0.04761904761904767
191,2008,WAS,-0.027775914349569702,1503.210529596875,0.6905914467982437,7.5,-120,100,7.541760414295156,Commanders,#5A1414,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,0.5217391304347826,0.4782608695652174,0.045454545454545414
192,2009,ARI,0.08201245619797176,1506.952416747437,-0.5734409699744589,8.5,-110,-120,8.480566495048684,Cardinals,#97233F,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/ari.png,0.48987854251012153,0.5101214574898785,0.06926406926406914
193,2009,ATL,1.7254821262534408,1548.6350136008684,1.1983559654595042,8.5,100,-135,8.433366558983778,Falcons,#A71930,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/atl.png,0.4653465346534653,0.5346534653465347,0.07446808510638303
194,2009,BAL,0.4591877663914912,1517.8273826408026,-0.4690482789215863,8.5,-150,120,8.633247130926451,Ravens,#241773,#9E7C0C,https://a.espncdn.com/i/teamlogos/nfl/500/bal.png,0.5689655172413793,0.43103448275862066,0.05454545454545445
195,2009,BUF,-0.17301129150299974,1501.7877968045195,0.949670898239319,7.5,-120,-110,7.519433504951315,Bills,#00338D,#C60C30,https://a.espncdn.com/i/teamlogos/nfl/500/buf.png,0.5101214574898786,0.4898785425101214,0.06926406926406914
196,2009,CAR,1.8893205560906272,1553.0495122992147,1.414832530830536,8.5,110,-140,8.40260016545054,Panthers,#0085CA,#000000,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,0.449438202247191,0.550561797752809,0.059523809523809534
197,2009,CHI,0.05761228121481147,1507.7358776660558,-0.9677434068178083,8.5,-160,130,8.666732478157819,Bears,#0B162A,#C83803,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,0.5859872611464969,0.4140127388535031,0.050167224080267525
198,2009,CIN,-2.7107308046023935,1438.5999929626446,-0.7365896572242002,7.0,-130,-110,7.036515094325797,Bengals,#FB4F14,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,0.5190114068441064,0.4809885931558936,0.08902691511387162
199,2009,CLE,-3.165548957100761,1427.3340557883812,-0.6674619023614878,7.0,160,-190,6.744356688746911,Browns,#FF3C00,#311D00,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,0.3698979591836735,0.6301020408163265,0.039787798408488007
200,2009,DAL,2.433580168965914,1566.0044411391004,0.7746830799118525,9.0,-125,-105,9.03900150950589,Cowboys,#002244,#B0B7BC,https://a.espncdn.com/i/teamlogos/nfl/500/dal.png,0.5203045685279188,0.47969543147208116,0.0677506775067751
201,2009,DEN,-2.602753153366412,1439.872332586219,0.5703438505345815,6.5,105,-135,6.4215155371119295,Broncos,#002244,#FB4F14,https://a.espncdn.com/i/teamlogos/nfl/500/den.png,0.4592085979482169,0.5407914020517831,0.06227296315516351
202,2009,DET,-6.996599502516519,1330.6201048736293,-0.213505190539718,4.5,-135,100,4.566633441016222,Lions,#0076B6,#B0B7BC,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,0.5346534653465347,0.4653465346534653,0.07446808510638303
203,2009,GB,0.4386509019626497,1516.9006818649955,-1.2790359294757936,9.0,-130,100,9.058842003669639,Packers,#203731,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/gb.png,0.5306122448979592,0.4693877551020408,0.06521739130434767
204,2009,HOU,0.6244841969924071,1520.6177225228287,0.1326471372545357,8.5,110,-140,8.40260016545054,Texans,#03202F,#A71930,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,0.449438202247191,0.550561797752809,0.059523809523809534
205,2009,IND,3.4712430922913327,1592.432937678802,0.06523353846212795,10.0,-115,-115,10.0,Colts,#002C5F,#a5acaf,https://a.espncdn.com/i/teamlogos/nfl/500/ind.png,0.5,0.5,0.06976744186046502
206,2009,JAX,0.08507838097621574,1507.056108461334,0.1880544039302315,8.0,-135,105,8.07848446288807,Jaguars,#006778,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,0.5407914020517831,0.4592085979482169,0.06227296315516351
207,2009,KC,-3.785212005014736,1410.5727051181457,0.06664549311418894,6.0,-125,-105,6.0390015095058915,Chiefs,#E31837,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,0.5203045685279188,0.47969543147208116,0.0677506775067751
208,2009,LAC,2.9973780294960495,1580.2791628728162,-0.6486075684416054,10.0,-140,110,10.09739983454946,Chargers,#007BC7,#ffc20e,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,0.550561797752809,0.449438202247191,0.059523809523809534
209,2009,LAR,-4.734001230830748,1385.9316095179533,-0.16263165253399403,5.5,-150,120,5.633247130926452,Rams,#003594,#FFD100,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,0.5689655172413793,0.43103448275862066,0.05454545454545445
210,2009,MIA,-0.2023692519145755,1500.865722787028,1.7713072384402102,7.0,-125,-105,7.0390015095058915,Dolphins,#008E97,#F58220,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,0.5203045685279188,0.47969543147208116,0.0677506775067751
211,2009,MIN,1.5716337281216788,1545.004338594686,-1.0933419509313675,9.5,-125,105,9.562417958477697,Vikings,#4F2683,#FFC62F,https://a.espncdn.com/i/teamlogos/nfl/500/min.png,0.5324675324675325,0.46753246753246747,0.04336043360433606
212,2009,NE,6.864915419204813,1676.9441205441365,0.3703797828471286,11.5,-135,105,11.57848446288807,Patriots,#002244,#C60C30,https://a.espncdn.com/i/teamlogos/nfl/500/ne.png,0.5407914020517831,0.4592085979482169,0.06227296315516351
213,2009,NO,2.208891571518638,1561.2476556283507,0.5383707215478524,9.0,-120,-110,9.019433504951316,Saints,#D3BC8D,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,0.5101214574898786,0.4898785425101214,0.06926406926406914
214,2009,NYG,4.179314332280683,1608.8253742174336,0.7221792160775782,10.0,-120,-110,10.019433504951316,Giants,#0B2265,#A71930,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,0.5101214574898786,0.4898785425101214,0.06926406926406914
215,2009,NYJ,-0.9088248803258534,1483.194693702469,1.053666057168504,7.0,-130,100,7.058842003669638,Jets,#003F2D,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,0.5306122448979592,0.4693877551020408,0.06521739130434767
216,2009,OAK,-4.0477347922918545,1403.8122714228414,0.08718535572341232,6.0,110,-140,5.90260016545054,Raiders,#000000,#A5ACAF,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,0.449438202247191,0.550561797752809,0.059523809523809534
217,2009,PHI,3.3246865741210807,1587.2412324379848,0.5920513167468482,9.5,-145,115,9.615638844811707,Eagles,#004C54,#A5ACAF,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,0.5599461158509206,0.4400538841490794,0.05695301376364492
218,2009,PIT,3.1393265307795573,1585.313068783683,-1.3230006455884737,10.5,-125,-105,10.53900150950589,Steelers,#000000,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,0.5203045685279188,0.47969543147208116,0.0677506775067751
219,2009,SEA,-1.4364112229241477,1468.9341596694921,-0.7109548418984988,7.5,-175,145,7.713143634422271,Seahawks,#002244,#69be28,https://a.espncdn.com/i/teamlogos/nfl/500/sea.png,0.6092362344582594,0.39076376554174064,0.0445269016697587
220,2009,SF,-2.1952680025060456,1450.0937395628637,-0.3524350493862561,7.0,-140,110,7.09739983454946,49ers,#AA0000,#B3995D,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,0.550561797752809,0.449438202247191,0.059523809523809534
221,2009,TB,-1.6020145896234808,1465.986895156745,1.6855365174647279,6.5,140,-170,6.301858241627716,Buccaneers,#A71930,#322F2B,https://a.espncdn.com/i/teamlogos/nfl/500/tb.png,0.39823008849557523,0.6017699115044248,0.04629629629629628
222,2009,TEN,2.235567425516654,1561.3678782710567,0.7372098685121208,9.0,-105,-125,8.96099849049411,Titans,#002244,#4B92DB,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,0.4796954314720812,0.5203045685279188,0.0677506775067751
